ANIO|CLAVE DEL FORMULARIO|CLAVE DE LA ENTIDAD|TIPO DE PRODUCTO O SERVICIO UTILIZADO|TIPO CLIENTE O USUARIO|ACTIVIDAD ECONOMICA|TIPO MONEDA|TIPO DE INSTRUMENTO MONETARIO|OPERACION DE ENTRADA-SALIDA|NUMERO DE OPERACIONES|MONTO DE LAS OPERACIONES
2025|B|12345|3|01|3932028|1|1|1|13|6400
2025|B|12345|3|01|3941029|1|1|1|2|1000
2025|B|12345|3|01|3951036|1|1|1|1|10000
2025|B|12345|3|01|3996016|1|1|1|2|5000
2025|B|12345|3|01|3997030|1|1|1|1|500
2025|B|12345|3|01|3999101|1|1|1|113|211999
2025|B|12345|3|01|3999903|1|1|1|6|708
2025|B|12345|3|01|4111019|1|1|1|335|367186
2025|B|12345|3|15|4111019|1|1|1|1|741
2025|B|12345|3|01|4111027|1|1|1|480|429856
2025|B|12345|3|01|4111928|1|1|1|375|315881
2025|B|12345|3|01|4111936|1|1|1|33|18368
2025|B|12345|3|01|4111944|1|1|1|212|222195
2025|B|12345|3|01|4111952|1|1|1|28|6529
2025|B|12345|3|01|4112017|1|1|1|25|59953
2025|B|12345|3|01|4113015|1|1|1|38|12232
2025|B|12345|3|01|4121018|1|1|1|12|26408
2025|B|12345|3|01|4121026|1|1|1|47|8021
2025|B|12345|3|01|4123014|1|1|1|35|6002
2025|B|12345|3|01|4192019|1|1|1|4|1600
2025|B|12345|3|01|4193017|1|1|1|41|5013
2025|B|12345|3|01|4194015|1|1|1|19|6456
2025|B|12345|3|01|4199015|1|1|1|12|1826
2025|B|12345|3|01|4199908|1|1|1|98|23899
2025|B|12345|3|01|4211017|1|1|1|8|1700
2025|B|12345|3|01|4221016|1|1|1|31|5818
2025|B|12345|3|01|4222014|1|1|1|25|56429
2025|B|12345|3|01|4229010|1|1|1|3|12
2025|B|12345|3|01|4291019|1|1|1|47|4086
2025|B|12345|3|01|4293015|1|1|1|12|1691
2025|B|12345|3|01|4299013|1|1|1|7|1210
2025|B|12345|3|01|5011010|1|1|1|285|116151
2025|B|12345|3|15|5011010|1|1|1|2|800
2025|B|12345|3|01|5011903|1|1|1|12|24000
2025|B|12345|3|01|5012018|1|1|1|176|410616
2025|B|12345|3|01|5111018|1|1|1|26|2007
2025|B|12345|3|01|6111017|1|1|1|11|1288
2025|B|12345|3|01|6112015|1|1|1|25|5179
2025|B|12345|3|01|6112023|1|1|1|3|2700
2025|B|12345|3|05|6114011|1|1|1|10|2203
2025|B|12345|3|01|6119011|1|1|1|49|52688
2025|B|12345|3|01|6121024|1|1|1|17|20791
2025|B|12345|3|01|6122014|1|1|1|136|72181
2025|B|12345|3|01|6126032|1|1|1|1|100
2025|B|12345|3|01|6131015|1|1|1|18|7878
2025|B|12345|3|01|6131023|1|1|1|1705|1459855
2025|B|12345|3|05|6131023|1|1|1|17|8318
2025|B|12345|3|15|6131023|1|1|1|8|2817
2025|B|12345|3|01|6132013|1|1|1|70|6905
2025|B|12345|3|01|6132021|1|1|1|105|44790
2025|B|12345|3|01|6132039|1|1|1|30|3233
2025|B|12345|3|01|6132047|1|1|1|50|167256
2025|B|12345|3|01|6132055|1|1|1|17|2203
2025|B|12345|3|01|6132071|1|1|1|5|4700
2025|B|12345|3|01|6132089|1|1|1|3|1100
2025|B|12345|3|01|6133011|1|1|1|2|2300
2025|B|12345|3|01|6133029|1|1|1|32|21404
2025|B|12345|3|01|6134019|1|1|1|24|3876
2025|B|12345|3|01|6135017|1|1|1|56|7071
2025|B|12345|3|01|6136023|1|1|1|20|98500
2025|B|12345|3|01|6211023|1|1|1|872|657492
2025|B|12345|3|01|6212013|1|1|1|117|29783
2025|B|12345|3|15|6212013|1|1|1|8|1927
2025|B|12345|3|01|6215017|1|1|1|2|1250
2025|B|12345|3|01|6215025|1|1|1|16|2268
2025|B|12345|3|01|6216023|1|1|1|23|40977
2025|B|12345|3|05|6216023|1|1|1|7|6800
2025|B|12345|3|01|6221014|1|1|1|12|5200
2025|B|12345|3|01|6222012|1|1|1|2|500
2025|B|12345|3|01|6224018|1|1|1|5|50000
2025|B|12345|3|01|6225016|1|1|1|24|31607
2025|B|12345|3|01|6225024|1|1|1|5|1055
2025|B|12345|3|01|6225032|1|1|1|8|7025
2025|B|12345|3|01|6226022|1|1|1|25|18888
2025|B|12345|3|01|6231013|1|1|1|144|64616
2025|B|12345|3|01|6231021|1|1|1|50|65314
2025|B|12345|3|01|6232011|1|1|1|37|36587
2025|B|12345|3|01|6233019|1|1|1|21|11794
2025|B|12345|3|05|6233019|1|1|1|2|212
2025|B|12345|3|01|6239017|1|1|1|117|69553
2025|B|12345|3|01|6312011|1|1|1|109|57099
2025|B|12345|3|01|6314017|1|1|1|27|7967
2025|B|12345|3|01|6322010|1|1|1|8|3440
2025|B|12345|3|01|6325030|1|1|1|79|19254
2025|B|12345|3|05|6325030|1|1|1|5|798
2025|B|12345|3|01|6329016|1|1|1|129|66227
2025|B|12345|3|01|6411011|1|1|1|181|95404
2025|B|12345|3|01|6412019|1|1|1|114|58975
2025|B|12345|3|01|6419015|1|1|1|13|2106
2025|B|12345|3|01|6512017|1|1|1|55|58567
2025|B|12345|3|01|6513015|1|1|1|208|84582
2025|B|12345|3|15|6513015|1|1|1|7|1950
2025|B|12345|3|01|6514013|1|1|1|5|8000
2025|B|12345|3|01|6519013|1|1|1|13|1690
2025|B|12345|3|01|6622014|1|1|1|8|1600
2025|B|12345|3|01|6622022|1|1|1|59|56002
2025|B|12345|3|01|6623012|1|1|1|9|695
2025|B|12345|3|01|6628012|1|1|1|6|2551
2025|B|12345|3|01|6629010|1|1|1|54|38603
2025|B|12345|3|01|6691019|1|1|1|3|102
2025|B|12345|3|01|6692017|1|1|1|16|14660
2025|B|12345|3|01|6699021|1|1|1|35|13838
2025|B|12345|3|01|6699047|1|1|1|28|2629
2025|B|12345|3|01|6711015|1|1|1|9|2235
2025|B|12345|3|01|6714019|1|1|1|10|54780
2025|B|12345|3|01|6719019|1|1|1|23|3884
2025|B|12345|3|01|6729026|1|1|1|37|8243
2025|B|12345|3|01|6732011|1|1|1|12|1818
2025|B|12345|3|01|6811013|1|1|1|11|1976
2025|B|12345|3|01|6815015|1|1|1|11|3900
2025|B|12345|3|01|6819017|1|1|1|21|3224
2025|B|12345|3|01|6911029|1|1|1|2|7500
2025|B|12345|3|01|6992011|1|1|1|3|1600
2025|B|12345|3|01|6999025|1|1|1|5|1930
2025|B|12345|3|01|6999041|1|1|1|12|2600
2025|B|12345|3|01|6999075|1|1|1|12|2902
2025|B|12345|3|01|6999083|1|1|1|23|4415
2025|B|12345|3|01|6999108|1|1|1|182|123297
2025|B|12345|3|01|6999900|1|1|1|73|40784
2025|B|12345|3|01|7111016|1|1|1|56|120441
2025|B|12345|3|01|7112014|1|1|1|102|52270
2025|B|12345|3|01|7113012|1|1|1|73|26138
2025|B|12345|3|01|7114010|1|1|1|76|172221
2025|B|12345|3|01|7115018|1|1|1|13|3501
2025|B|12345|3|01|7119010|1|1|1|20|11648
2025|B|12345|3|01|7121015|1|1|1|49|22612
2025|B|12345|3|01|7122013|1|1|1|8|6000
2025|B|12345|3|01|7123011|1|1|1|80|126952
2025|B|12345|3|01|7129019|1|1|1|516|178675
2025|B|12345|3|01|7129902|1|1|1|61|19128
2025|B|12345|3|01|7131014|1|1|1|58|45762
2025|B|12345|3|01|7191018|1|1|1|4|1104
2025|B|12345|3|01|7311012|1|1|1|68|9196
2025|B|12345|3|01|7414014|1|1|1|22|10146
2025|B|12345|3|01|7512016|1|1|1|13|7172
2025|B|12345|3|01|7513014|1|1|1|37|8506
2025|B|12345|3|01|7519012|1|1|1|9|1500
2025|B|12345|3|01|7611016|1|1|1|30|7696
2025|B|12345|3|01|7613012|1|1|1|19|5640
2025|B|12345|3|01|7613905|1|1|1|5|408
2025|B|12345|3|01|8113128|1|1|1|2|1500
2025|B|12345|3|01|8123052|1|1|1|98|12054
2025|B|12345|3|01|8123060|1|1|1|57|40424
2025|B|12345|3|01|8123078|1|1|1|11|4546
2025|B|12345|3|01|8133027|1|1|1|24|8029
2025|B|12345|3|01|8219017|1|1|1|8|502
2025|B|12345|3|01|8219025|1|1|1|32|293315
2025|B|12345|3|15|8219025|1|1|1|11|60670
2025|B|12345|3|01|8219033|1|1|1|30|17591
2025|B|12345|3|01|8219041|1|1|1|154|29948
2025|B|12345|3|15|8219041|1|1|1|13|3653
2025|B|12345|3|01|8219059|1|1|1|6|1625
2025|B|12345|3|01|8219067|1|1|1|14|842
2025|B|12345|3|01|8219130|1|1|1|9|1450
2025|B|12345|3|01|8311011|1|1|1|7|24
2025|B|12345|3|01|8312019|1|1|1|18|12248
2025|B|12345|3|01|8411019|1|1|1|18|4265
2025|B|12345|3|01|8412017|1|1|1|6|140000
2025|B|12345|3|01|8413015|1|1|1|70|81235
2025|B|12345|3|01|8414013|1|1|1|13|1800
2025|B|12345|3|01|8415011|1|1|1|12|2700
2025|B|12345|3|01|8421018|1|1|1|6|3923
2025|B|12345|3|01|8422016|1|1|1|19|1453
2025|B|12345|3|01|8424012|1|1|1|291|192181
2025|B|12345|3|15|8424012|1|1|1|6|5300
2025|B|12345|3|01|8425010|1|1|1|16|1993
2025|B|12345|3|01|8426018|1|1|1|29|8179
2025|B|12345|3|01|8426026|1|1|1|9|32634
2025|B|12345|3|01|8427016|1|1|1|60|11921
2025|B|12345|3|01|8428014|1|1|1|11|1083
2025|B|12345|3|01|8429012|1|1|1|7|574
2025|B|12345|3|01|8429038|1|1|1|83|38716
2025|B|12345|3|01|8429046|1|1|1|16|1211
2025|B|12345|3|01|8511017|1|1|1|36|25200
2025|B|12345|3|01|8519011|1|1|1|31|18048
2025|B|12345|3|15|8519011|1|1|1|7|1450
2025|B|12345|3|01|8521016|1|1|1|12|2701
2025|B|12345|3|01|8522014|1|1|1|19|35421
2025|B|12345|3|01|8524010|1|1|1|12|2082
2025|B|12345|3|01|8611015|1|1|1|85|92104
2025|B|12345|3|01|8612013|1|1|1|10|3090
2025|B|12345|3|01|8619019|1|1|1|8|1305
2025|B|12345|3|01|8711013|1|1|1|59|15165
2025|B|12345|3|01|8711021|1|1|1|1164|394478
2025|B|12345|3|05|8711021|1|1|1|10|1266
2025|B|12345|3|01|8712011|1|1|1|255|231472
2025|B|12345|3|01|8714017|1|1|1|18|3900
2025|B|12345|3|01|8721012|1|1|1|23|1818
2025|B|12345|3|01|8722010|1|1|1|398|430501
2025|B|12345|3|01|8813017|1|1|1|12|2700
2025|B|12345|3|01|8814015|1|1|1|12|49121
2025|B|12345|3|01|8824014|1|1|1|10|5900
2025|B|12345|3|01|8825012|1|1|1|1|100
2025|B|12345|3|01|8827018|1|1|1|13|36439
2025|B|12345|3|01|8839013|1|1|1|5|2851
2025|B|12345|3|01|8839906|1|1|1|24|5293
2025|B|12345|3|01|8911019|1|1|1|135|52781
2025|B|12345|3|01|8913015|1|1|1|73|32173
2025|B|12345|3|01|8914013|1|1|1|24|13605
2025|B|12345|3|01|8915011|1|1|1|72|51116
2025|B|12345|3|01|8919013|1|1|1|62|14808
2025|B|12345|3|01|8921018|1|1|1|13|2592
2025|B|12345|3|01|8922016|1|1|1|109|91354
2025|B|12345|3|01|8922024|1|1|1|19|1549
2025|B|12345|3|01|8929020|1|1|1|21|2523
2025|B|12345|3|01|8932015|1|1|1|42|4999
2025|B|12345|3|01|8933013|1|1|1|200|188000
2025|B|12345|3|05|8933013|1|1|1|12|1927
2025|B|12345|3|01|8934011|1|1|1|64|98805
2025|B|12345|3|01|8935019|1|1|1|301|931564
2025|B|12345|3|01|8936017|1|1|1|12|1201
2025|B|12345|3|01|8939011|1|1|1|7|13300
2025|B|12345|3|01|8941016|1|1|1|22|52411
2025|B|12345|3|01|8942014|1|1|1|67|144689
2025|B|12345|3|01|8944028|1|1|1|49|28263
2025|B|12345|3|01|8944098|1|1|1|207|71377
2025|B|12345|3|01|8949888|1|1|1|56|28486
2025|B|12345|3|01|8949896|1|1|1|12|2000
2025|B|12345|3|01|8949903|1|1|1|126|235148
2025|B|12345|3|01|8991011|1|1|1|15665|10506427
2025|B|12345|3|05|8991011|1|1|1|13|2007
2025|B|12345|3|15|8991011|1|1|1|53|9131
2025|B|12345|3|01|9112012|1|1|1|512|472628
2025|B|12345|3|01|9113010|1|1|1|240|262037
2025|B|12345|3|01|9115016|1|1|1|167|262422
2025|B|12345|3|15|9115016|1|1|1|12|816
2025|B|12345|3|01|9119018|1|1|1|61|16467
2025|B|12345|3|01|9121013|1|1|1|48|9081
2025|B|12345|3|01|9122011|1|1|1|54|125390
2025|B|12345|3|01|9129017|1|1|1|28|63510
2025|B|12345|3|01|9211012|1|1|1|549|241188
2025|B|12345|3|01|9212010|1|1|1|115|202923
2025|B|12345|3|01|9213018|1|1|1|60|41879
2025|B|12345|3|01|9214016|1|1|1|50|33074
2025|B|12345|3|01|9219016|1|1|1|13|1086
2025|B|12345|3|01|9221011|1|1|1|7|2865
2025|B|12345|3|01|9231010|1|1|1|11|3768
2025|B|12345|3|01|9231028|1|1|1|21|2555
2025|B|12345|3|01|9311044|1|1|1|9|2076
2025|B|12345|3|01|9331018|1|1|1|85|44551
2025|B|12345|3|01|9411018|1|1|1|246|248527
2025|B|12345|3|15|9411018|1|1|1|22|6600
2025|B|12345|3|01|9411026|1|1|1|313|190717
2025|B|12345|3|01|9411034|1|1|1|523|413216
2025|B|12345|3|15|9411034|1|1|1|28|11067
2025|B|12345|3|01|9411901|1|1|1|13|754
2025|B|12345|3|01|9411919|1|1|1|12|1200
2025|B|12345|3|01|9411998|1|1|1|102|35458
2025|B|12345|3|15|9411998|1|1|1|12|2700
2025|B|12345|3|01|9471012|1|1|1|2|370
2025|B|12345|3|01|9911018|1|1|1|8|2706
2025|B|12345|3|01|9912024|1|1|1|24|2411
2025|B|12345|3|01|9919012|1|1|1|270|130906
2025|B|12345|3|05|9919012|1|1|1|6|650
2025|B|12345|3|01|9999999|1|1|1|1892|1608816
2025|B|12345|3|03|9999999|1|1|1|5|889
2025|B|12345|3|15|9999999|1|1|1|13|88200
2025|B|12345|3|01|000000|1|1|1|2416|1853822
2025|B|12345|3|03|000000|1|1|1|10|15400
2025|B|12345|3|01|111047|1|1|2|1|3000
2025|B|12345|3|01|111063|1|1|2|3|4500
2025|B|12345|3|01|111104|1|1|2|2|5450
2025|B|12345|3|15|111104|1|1|2|6|8100
2025|B|12345|3|01|112053|1|1|2|1|4737
2025|B|12345|3|01|124040|1|1|2|10|28370
2025|B|12345|3|01|129032|1|1|2|1|4000
2025|B|12345|3|01|131011|1|1|2|6|15600
2025|B|12345|3|01|149014|1|1|2|11|25000
2025|B|12345|3|01|149915|1|1|2|2|3500
2025|B|12345|3|01|211011|1|1|2|14|37100
2025|B|12345|3|01|212019|1|1|2|4|5020
2025|B|12345|3|01|214015|1|1|2|2|3000
2025|B|12345|3|01|219015|1|1|2|2|5000
2025|B|12345|3|01|219908|1|1|2|5|23000
2025|B|12345|3|01|222018|1|1|2|2|2700
2025|B|12345|3|01|232017|1|1|2|1|2500
2025|B|12345|3|01|313015|1|1|2|27|69723
2025|B|12345|3|01|1111012|1|1|2|15|42700
2025|B|12345|3|01|1439018|1|1|2|8|3200
2025|B|12345|3|01|2041010|1|1|2|5|14900
2025|B|12345|3|01|2049022|1|1|2|1|640
2025|B|12345|3|01|2071017|1|1|2|11|17003
2025|B|12345|3|01|2093011|1|1|2|11|15400
2025|B|12345|3|01|2099043|1|1|2|10|24670
2025|B|12345|3|01|2122018|1|1|2|16|53218
2025|B|12345|3|01|2131043|1|1|2|1|4950
2025|B|12345|3|01|2411023|1|1|2|5|18800
2025|B|12345|3|01|2415017|1|1|2|18|33635
2025|B|12345|3|01|2432011|1|1|2|26|79600
2025|B|12345|3|01|2639039|1|1|2|2|5000
2025|B|12345|3|01|2711019|1|1|2|7|16400
2025|B|12345|3|01|2812015|1|1|2|9|27200
2025|B|12345|3|01|2829010|1|1|2|1|3000
2025|B|12345|3|01|3041019|1|1|2|9|19490
2025|B|12345|3|01|3112018|1|1|2|3|13000
2025|B|12345|3|01|3212024|1|1|2|13|45000
2025|B|12345|3|01|3321015|1|1|2|2|3700
2025|B|12345|3|01|3323029|1|1|2|16|45800
2025|B|12345|3|01|3323045|1|1|2|1|3000
2025|B|12345|3|01|3324019|1|1|2|3|4000
2025|B|12345|3|01|3331014|1|1|2|4|13500
2025|B|12345|3|01|3341013|1|1|2|1|1000
2025|B|12345|3|01|3411022|1|1|2|16|18670
2025|B|12345|3|01|3516038|1|1|2|1|5000
2025|B|12345|3|01|3516054|1|1|2|17|28029
2025|B|12345|3|01|3521037|1|1|2|4|14800
2025|B|12345|3|01|3593010|1|1|2|1|2000
2025|B|12345|3|01|3596014|1|1|2|6|16005
2025|B|12345|3|01|3599042|1|1|2|3|8000
2025|B|12345|3|01|3599092|1|1|2|1|2000
2025|B|12345|3|01|3621027|1|1|2|12|21700
2025|B|12345|3|01|3699024|1|1|2|7|16010
2025|B|12345|3|01|3699032|1|1|2|3|7500
2025|B|12345|3|01|3729011|1|1|2|3|9000
2025|B|12345|3|01|3791010|1|1|2|15|39936
2025|B|12345|3|01|3793016|1|1|2|19|16000
2025|B|12345|3|01|3793024|1|1|2|4|10000
2025|B|12345|3|01|3793032|1|1|2|7|23800
2025|B|12345|3|01|3812030|1|1|2|2|8000
2025|B|12345|3|01|3815018|1|1|2|3|5300
2025|B|12345|3|01|3819010|1|1|2|3|3510
2025|B|12345|3|01|3821015|1|1|2|6|18500
2025|B|12345|3|01|3892016|1|1|2|2|727
2025|B|12345|3|01|3932010|1|1|2|2|6000
2025|B|12345|3|01|3999101|1|1|2|10|30814
2025|B|12345|3|01|4111019|1|1|2|25|54300
2025|B|12345|3|01|4111027|1|1|2|30|95190
2025|B|12345|3|01|4111928|1|1|2|25|49550
2025|B|12345|3|01|4111936|1|1|2|2|3500
2025|B|12345|3|01|4111944|1|1|2|10|20151
2025|B|12345|3|01|4113015|1|1|2|1|300
2025|B|12345|3|01|4121018|1|1|2|2|5700
2025|B|12345|3|01|4194015|1|1|2|2|7000
2025|B|12345|3|01|4222014|1|1|2|1|5000
2025|B|12345|3|01|5011010|1|1|2|12|30137
2025|B|12345|3|01|5012018|1|1|2|3|10000
2025|B|12345|3|01|6112015|1|1|2|1|4000
2025|B|12345|3|01|6119011|1|1|2|1|3000
2025|B|12345|3|01|6122014|1|1|2|1|2000
2025|B|12345|3|01|6131023|1|1|2|84|165318
2025|B|12345|3|01|6132021|1|1|2|10|31690
2025|B|12345|3|01|6132047|1|1|2|2|6500
2025|B|12345|3|01|6132055|1|1|2|1|2500
2025|B|12345|3|01|6211023|1|1|2|31|67150
2025|B|12345|3|01|6212013|1|1|2|1|2000
2025|B|12345|3|01|6216023|1|1|2|9|30300
2025|B|12345|3|01|6222012|1|1|2|1|1000
2025|B|12345|3|01|6231013|1|1|2|1|3800
2025|B|12345|3|01|6231021|1|1|2|18|26200
2025|B|12345|3|01|6233019|1|1|2|3|7500
2025|B|12345|3|01|6312011|1|1|2|9|21500
2025|B|12345|3|01|6314017|1|1|2|2|700
2025|B|12345|3|01|6325030|1|1|2|1|5000
2025|B|12345|3|01|6329016|1|1|2|12|33400
2025|B|12345|3|01|6513015|1|1|2|1|2500
2025|B|12345|3|01|6623012|1|1|2|1|3000
2025|B|12345|3|01|6629010|1|1|2|2|3000
2025|B|12345|3|01|6729026|1|1|2|4|4824
2025|B|12345|3|01|6999025|1|1|2|2|1200
2025|B|12345|3|01|6999108|1|1|2|8|22500
2025|B|12345|3|01|7111016|1|1|2|24|49648
2025|B|12345|3|01|7113012|1|1|2|2|5000
2025|B|12345|3|01|7114010|1|1|2|13|38900
2025|B|12345|3|01|7121015|1|1|2|2|8000
2025|B|12345|3|01|7123011|1|1|2|10|24000
2025|B|12345|3|01|7129019|1|1|2|12|24350
2025|B|12345|3|01|7131014|1|1|2|6|17500
2025|B|12345|3|01|7414014|1|1|2|1|3816
2025|B|12345|3|01|8123078|1|1|2|1|2200
2025|B|12345|3|01|8219025|1|1|2|1|100
2025|B|12345|3|15|8219025|1|1|2|1|4000
2025|B|12345|3|01|8219041|1|1|2|1|1000
2025|B|12345|3|15|8219041|1|1|2|2|4000
2025|B|12345|3|01|8312019|1|1|2|1|5000
2025|B|12345|3|01|8413015|1|1|2|3|4600
2025|B|12345|3|01|8424012|1|1|2|4|15000
2025|B|12345|3|15|8424012|1|1|2|1|4000
2025|B|12345|3|01|8426018|1|1|2|2|1890
2025|B|12345|3|01|8426026|1|1|2|17|37500
2025|B|12345|3|01|8511017|1|1|2|2|1200
2025|B|12345|3|01|8519011|1|1|2|1|2000
2025|B|12345|3|01|8522014|1|1|2|5|22000
2025|B|12345|3|01|8611015|1|1|2|12|31800
2025|B|12345|3|01|8711021|1|1|2|22|39800
2025|B|12345|3|01|8712011|1|1|2|20|41500
2025|B|12345|3|01|8722010|1|1|2|26|63950
2025|B|12345|3|01|8814015|1|1|2|4|17000
2025|B|12345|3|01|8827018|1|1|2|1|1700
2025|B|12345|3|01|8911019|1|1|2|5|8300
2025|B|12345|3|01|8914013|1|1|2|2|6000
2025|B|12345|3|01|8915011|1|1|2|10|16750
2025|B|12345|3|01|8919013|1|1|2|1|1000
2025|B|12345|3|01|8933013|1|1|2|10|14900
2025|B|12345|3|01|8935019|1|1|2|33|47487
2025|B|12345|3|01|8941016|1|1|2|10|20200
2025|B|12345|3|01|8942014|1|1|2|3|11500
2025|B|12345|3|01|8944098|1|1|2|4|14500
2025|B|12345|3|01|8949903|1|1|2|10|9619
2025|B|12345|3|01|8991011|1|1|2|723|1540551
2025|B|12345|3|01|9112012|1|1|2|8|22758
2025|B|12345|3|01|9113010|1|1|2|11|28000
2025|B|12345|3|01|9115016|1|1|2|26|69650
2025|B|12345|3|01|9121013|1|1|2|1|1100
2025|B|12345|3|01|9129017|1|1|2|18|36500
2025|B|12345|3|01|9211012|1|1|2|7|11900
2025|B|12345|3|01|9212010|1|1|2|1|4000
2025|B|12345|3|01|9213018|1|1|2|1|860
2025|B|12345|3|01|9331018|1|1|2|11|27500
2025|B|12345|3|01|9411018|1|1|2|2|6500
2025|B|12345|3|01|9411026|1|1|2|28|50449
2025|B|12345|3|01|9411034|1|1|2|46|56560
2025|B|12345|3|01|9411998|1|1|2|7|15379
2025|B|12345|3|01|9911018|1|1|2|2|7000
2025|B|12345|3|01|9919012|1|1|2|3|9900
2025|B|12345|3|01|9999999|1|1|2|232|392135
2025|B|12345|3|15|9999999|1|1|2|2|6500
2025|B|12345|3|01|000000|1|1|2|395|605155
2025|B|12345|3|03|000000|1|1|2|2|5500
2025|B|12345|3|01|111104|1|2|1|1|30397
2025|B|12345|3|01|2122018|1|2|1|2|201
2025|B|12345|3|01|2415017|1|2|1|1|100
2025|B|12345|3|01|2432011|1|2|1|1|100
2025|B|12345|3|01|2812015|1|2|1|1|100
2025|B|12345|3|01|3222015|1|2|1|1|100
2025|B|12345|3|01|3599042|1|2|1|1|100
2025|B|12345|3|01|3819010|1|2|1|1|10
2025|B|12345|3|01|4111027|1|2|1|1|5000
2025|B|12345|3|01|4111928|1|2|1|1|100
2025|B|12345|3|01|5011010|1|2|1|1|100
2025|B|12345|3|05|6131023|1|2|1|1|3500
2025|B|12345|3|01|6211023|1|2|1|1|100
2025|B|12345|3|01|6239017|1|2|1|1|100
2025|B|12345|3|01|6325030|1|2|1|1|100
2025|B|12345|3|01|7112014|1|2|1|1|110
2025|B|12345|3|01|7113012|1|2|1|1|100
2025|B|12345|3|01|7129019|1|2|1|3|1181
2025|B|12345|3|01|8123060|1|2|1|1|100
2025|B|12345|3|01|8219041|1|2|1|1|3
2025|B|12345|3|01|8722010|1|2|1|1|100
2025|B|12345|3|01|8991011|1|2|1|6|9468
2025|B|12345|3|01|9999999|1|2|1|2|10027
2025|B|12345|3|01|000000|1|2|1|2|40000
2025|B|12345|3|01|111039|1|2|2|1|20000
2025|B|12345|3|01|111047|1|2|2|1|30000
2025|B|12345|3|01|111063|1|2|2|2|17000
2025|B|12345|3|01|149915|1|2|2|1|3500
2025|B|12345|3|01|191023|1|2|2|1|35000
2025|B|12345|3|01|211011|1|2|2|5|39000
2025|B|12345|3|01|219015|1|2|2|2|12600
2025|B|12345|3|01|219908|1|2|2|1|20000
2025|B|12345|3|01|311019|1|2|2|2|18000
2025|B|12345|3|01|313015|1|2|2|6|160000
2025|B|12345|3|01|1111012|1|2|2|4|41000
2025|B|12345|3|01|1419010|1|2|2|1|90000
2025|B|12345|3|01|2012029|1|2|2|1|20000
2025|B|12345|3|01|2041010|1|2|2|1|7000
2025|B|12345|3|01|2071017|1|2|2|1|2000
2025|B|12345|3|01|2092021|1|2|2|1|1900
2025|B|12345|3|01|2094027|1|2|2|2|20000
2025|B|12345|3|01|2097013|1|2|2|1|3000
2025|B|12345|3|01|2122018|1|2|2|4|235290
2025|B|12345|3|01|2313039|1|2|2|1|5000
2025|B|12345|3|01|2411023|1|2|2|5|52900
2025|B|12345|3|01|2415017|1|2|2|4|29000
2025|B|12345|3|01|2432011|1|2|2|10|163800
2025|B|12345|3|01|2812015|1|2|2|3|28000
2025|B|12345|3|01|2829010|1|2|2|1|3000
2025|B|12345|3|01|2929018|1|2|2|2|25000
2025|B|12345|3|01|3041019|1|2|2|2|83400
2025|B|12345|3|01|3112018|1|2|2|1|10000
2025|B|12345|3|01|3321015|1|2|2|2|119000
2025|B|12345|3|01|3323029|1|2|2|8|101000
2025|B|12345|3|01|3323045|1|2|2|1|6000
2025|B|12345|3|01|3324019|1|2|2|1|5000
2025|B|12345|3|01|3331014|1|2|2|2|12500
2025|B|12345|3|01|3516038|1|2|2|4|99000
2025|B|12345|3|01|3516054|1|2|2|5|64500
2025|B|12345|3|01|3521037|1|2|2|5|33000
2025|B|12345|3|01|3593010|1|2|2|3|35328
2025|B|12345|3|01|3596014|1|2|2|3|57000
2025|B|12345|3|01|3599092|1|2|2|3|36000
2025|B|12345|3|01|3621027|1|2|2|1|1793
2025|B|12345|3|01|3699024|1|2|2|2|160000
2025|B|12345|3|01|3729011|1|2|2|3|20000
2025|B|12345|3|01|3791010|1|2|2|3|25000
2025|B|12345|3|01|3793016|1|2|2|3|58500
2025|B|12345|3|01|3793024|1|2|2|5|54200
2025|B|12345|3|01|3812030|1|2|2|1|6000
2025|B|12345|3|01|3815018|1|2|2|1|7000
2025|B|12345|3|01|3821015|1|2|2|1|2500
2025|B|12345|3|01|3999101|1|2|2|4|85000
2025|B|12345|3|01|3999903|1|2|2|1|4500
2025|B|12345|3|01|4111019|1|2|2|9|120200
2025|B|12345|3|01|4111027|1|2|2|12|160864
2025|B|12345|3|01|4111928|1|2|2|14|219300
2025|B|12345|3|01|4111944|1|2|2|9|199500
2025|B|12345|3|01|4112017|1|2|2|1|68000
2025|B|12345|3|01|4194015|1|2|2|1|10000
2025|B|12345|3|01|5011010|1|2|2|4|33160
2025|B|12345|3|01|5012018|1|2|2|11|476694
2025|B|12345|3|05|6114011|1|2|2|1|8100
2025|B|12345|3|01|6119011|1|2|2|6|42500
2025|B|12345|3|01|6122014|1|2|2|3|45000
2025|B|12345|3|01|6131023|1|2|2|25|711300
2025|B|12345|3|01|6132021|1|2|2|1|2500
2025|B|12345|3|01|6132047|1|2|2|7|118700
2025|B|12345|3|01|6132071|1|2|2|1|10000
2025|B|12345|3|01|6133029|1|2|2|2|25000
2025|B|12345|3|01|6136023|1|2|2|2|100000
2025|B|12345|3|01|6211023|1|2|2|23|268000
2025|B|12345|3|01|6212013|1|2|2|1|1000
2025|B|12345|3|15|6212013|1|2|2|1|10000
2025|B|12345|3|01|6216023|1|2|2|7|82000
2025|B|12345|3|01|6224018|1|2|2|1|100000
